repo,chapter,figure_id,language,file_path,extension,chunk_types,plot_family,commit,local_status
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MOHC-HadGEM2-ES_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_historical_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_historical_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_historical_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp45_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp85_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp85_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp85_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-LR_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_historical_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_rcp26_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\MPI-M-MPI-ESM-MR_r1i1p1_rcp85_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_historical_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_historical_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_historical_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp26_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp26_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp26_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp85_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp85_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp85_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NCC-NorESM1-M_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_pr_sea\NOAA-GFDL-GFDL-ESM2M_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CCCma-CanESM2_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_historical_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_rcp85_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\ICHEC-EC-EARTH_r12i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-LR_r1i1p1_historical_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-LR_r1i1p1_rcp45_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-LR_r1i1p1_rcp85_IITM-RegCM4-4_v5.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-MR_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-MR_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\IPSL-IPSL-CM5A-MR_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_historical_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_rcp26_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_rcp85_ORNL-RegCM4-7_v0.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MIROC-MIROC5_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_historical_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_rcp26_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_rcp85_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MOHC-HadGEM2-ES_r1i1p1_rcp85_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_historical_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_historical_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_historical_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_historical_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_CLMcom-ETH-COSMO-crCLIM-v1-1_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_GERICS-REMO2015_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp26_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp45_MPI-CSC-REMO2009_v1.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
Atlas,,,Jupyter Notebook,Atlas\datasets-aggregated-regionally\data\CORDEX\CORDEX-WAS_tas_land\MPI-M-MPI-ESM-LR_r1i1p1_rcp45_SMHI-RCA4_v2.csv,.csv,data_dependency,,ed29da33d38ae767d19caafd4cde06042cbe00f4,cloned
